document,name,job,jobArea,jobType,phoneNumber,birthDate,city,state,totalSpent,tipo_doc,check_phone_Number,check_jobArea,ano
86403533176092,Srta. Sr. Erika Oliveira Filho,Especialista Segurança Frente,Métricas,Assistente,2688420013,06-04-1989,Reis do Norte,PI,393.51,Pessoa Jurídica,True,False,1989
51032177322,Sr. Deny Albuquerque,Gerente Usabilidade Nacional,Implementação,Especialista,90373609,11-11-1989,Alessandra do Descoberto,CE,508.9,Pessoa Física,True,False,1989
46231720250513,Jürgen,Agente Rede Dinâmico,Funcionalidade,Coordenador,10238679,29-06-1989,Pereira do Descoberto,GO,43.82,Pessoa Jurídica,True,False,1989
60156727730,Edelmando Oliveira Jr.,Representante Rede Dinâmico,Fatores,Representante,6987152919,29-12-1989,Município de Dina de Nossa Senhora,RN,821.28,Pessoa Física,True,False,1989
18533123043,Dr. Sra. Eron Saraiva Jr.,Engenheiro Dados Sênior,Segurança,Técnico,1735804764,07-11-1989,Carvalho do Descoberto,RJ,945.9,Pessoa Física,True,False,1989
34149840164,Dr. Wany Saraiva Filho,Gerente Segurança Regional,Integração,Assistente,7901200397,13-08-1989,Cíntia de Nossa Senhora,RS,256.34,Pessoa Física,True,False,1989
16742225564,Lydia Pereira Jr.,Executivo Mobilidade Sênior,Usabilidade,Administrador,5437620605,29-04-1989,Grande Tesfaye do Norte,RN,109.48,Pessoa Física,True,False,1989
68889212470,Terezinha Costa,Assistente Métricas Distrito,Paradigma,Ligação,4801875081,13-02-1989,Cármen do Sul,DF,681.47,Pessoa Física,True,False,1989
85703278708,Sr. Édio Moreira Jr.,Administrador Criativo Legado,Divisão,Representante,62027696571,19-10-1989,Velha Rikardo do Descoberto,AC,755.9,Pessoa Física,True,False,1989
66181151249,Yanina Pereira,Executivo Soluções Cliente,Programa,Arquiteto,49087674044,03-08-1989,Vila Yonne,PA,374.06,Pessoa Física,True,False,1989
46147832048848,Dr. Priscila Oliveira,Diretor Prestação de contas Diretor,Qualidade,Coordenador,7524058,03-21-1989,Grande Rozirene,MT,479.26,Pessoa Jurídica,True,False,1989
53121028570,Sr. Gislaine Melo,Administrador Operações Chefe,Métricas,Oficial,84162254431,05-02-1989,Amauri do Sul,PR,675.17,Pessoa Física,True,False,1989
66426271721,Sra. Sr. Idalto Xavier,Produtor Comunicações Global,Branding,Consultor,38833286683,11-02-1989,Município de Claudineia,AL,602.31,Pessoa Física,True,False,1989
28407318000,Nobuyuki Macedo,Consultor Mobilidade Distrito,Aplicações,Analista,08847726547,26-08-1989,Batista do Norte,AC,545.08,Pessoa Física,True,False,1989
35261262593,Estevao Santos Filho,Orquestrador Dados Diretor,Interações,Oficial,1533887326,08-18-1989,Myriam do Descoberto,SP,101.27,Pessoa Física,True,False,1989
02925684793,Moysés Albuquerque Jr.,Designer Funcionalidade Frente,Grupo,Associado,7385474064,06-15-1989,Vila Silvio,RJ,652.95,Pessoa Física,True,False,1989
65023626059,Dilma Xavier Filho,Orquestrador Divisão Frente,Interações,Arquiteto,0377365743,04-01-1989,Rider do Norte,MA,387.86,Pessoa Física,True,False,1989
38331344022,Cleto Carvalho,Diretor Diretivas Diretor,Branding,Gerente,1530061774,26-02-1989,Cristian do Norte,DF,746.23,Pessoa Física,True,False,1989
78472728226,Yumi Barros,Assistente Métricas Sênior,Resposta,Supervisor,67023488978,10-08-1989,Velha Anderson do Norte,SP,746.55,Pessoa Física,True,False,1989
87136232490,Kyoko Barros Filho,Diretor Identidade Interno,Táticas,Desenvolvedor,87992576819,10-06-1989,Velha Aureo do Norte,PB,545.8,Pessoa Física,True,False,1989
67288817784,Laurilan Xavier,Estrategista Configuração Interno,Comunicações,Produtor,3223943504,10-10-1989,Grande Inessa do Norte,RJ,756.35,Pessoa Física,True,False,1989
04682171771,Dioneia,Facilitador Comunicações Central,Operações,Desenvolvedor,4938466781,06-02-1989,Souza de Nossa Senhora,MT,974.75,Pessoa Física,True,False,1989
01802278032853,Sr. Isaura Moraes,Orquestrador Grupo Internacional,Usabilidade,Coordenador,1633499399,08-01-1989,Melo do Sul,AM,207.3,Pessoa Jurídica,True,False,1989
58936160222,Dr. Lídia Macedo,Planejador Configuração Líder,Fatores,Designer,6983474056,03-08-1989,Município de Wlademar,PB,750.86,Pessoa Física,True,False,1989
52051223238,Dr. Rose Pereira,Especialista A infraestrutura Líder,Marketing,Oficial,2666943946,28-04-1989,Município de Deoclecio,PR,662.78,Pessoa Física,True,False,1989
50466215924,Nilton Albuquerque,Planejador Grupo Líder,Mobilidade,Engenheiro,,01-01-1989,Vila Marisa,AL,447.48,Pessoa Física,False,False,1989
14970738980,Ediraci,Arquiteto Identidade Central,Identidade,Associado,491136929,06-06-1989,Silva do Descoberto,TO,831.44,Pessoa Física,True,False,1989
68696654943,Elvira Macedo Neto,Assistente Implementação Dinâmico,Rede,Desenvolvedor,3487937201,08-11-1989,Carvalho do Descoberto,PR,105.86,Pessoa Física,True,False,1989
51666274121459,Lucicleide,Executivo Comunicações Líder,Métricas,Engenheiro,72171673580,11-17-1989,Taqueo do Sul,AM,565.46,Pessoa Jurídica,True,False,1989
17712557256209,Sanger Saraiva,Executivo A infraestrutura Regional,Contas,Executivo,8518011385,02-02-1989,Velha Ieda do Descoberto,RS,918.92,Pessoa Jurídica,True,False,1989
04122212335110,Sr. Valquiria Pereira,Arquiteto Comunicações Líder,Prestaçãodecontas,Ligação,28133767515,22-06-1989,Pereira do Sul,RN,437.94,Pessoa Jurídica,True,False,1989
19620552130,Sra. Otacílio Xavier,Estrategista Métricas Central,Ainfraestrutura,Gerente,2612759824,30-08-1989,Batista do Norte,AL,348.95,Pessoa Física,True,False,1989
26174707581160,Srta. Elenilson Pereira,Orquestrador Funcionalidade Cliente,Ainfraestrutura,Arquiteto,62121288748,05-23-1989,Xavier de Nossa Senhora,PB,361.85,Pessoa Jurídica,True,False,1989
41552596214,Sr. Stamatia Melo Neto,Supervisor Branding Diretor,Resposta,Coordenador,73882856733,02-04-1989,Velha Josiane do Sul,PB,678.12,Pessoa Física,True,False,1989
46274506207371,Sra. He Franco Filho,Oficial Métricas Distrito,Qualidade,Ligação,4430932980,01-12-1989,Isaura do Norte,SC,872.17,Pessoa Jurídica,True,False,1989
65887757175,Sr. Andre,Coordenador Contas Central,,Assistente,8600354259,24-07-1989,Nova Luiza,SC,831.43,Pessoa Física,True,True,1989
87647394142,Cesare Moraes,Consultor Grupo Interno,Marca,Produtor,0793848842,07-02-1989,Grande Teadeu,SP,481.25,Pessoa Física,True,False,1989
79268891131,Walquiria Macedo,Arquiteto Integração Produtos,Paradigma,Administrador,3673817118,04-21-1989,Velha Adda,MA,130.17,Pessoa Física,True,False,1989
36495890362,Srta. Joelma Batista Filho,Desenvolvedor Resposta Frente,Criativo,Produtor,8437588934,25-05-1989,Município de Jemima de Nossa Senhora,RR,650.22,Pessoa Física,True,False,1989
08595513503,Dr. Selma Santos,Representante Operações Direto,Integração,Diretor,5467613463,03-11-1989,Fabrisa do Norte,PA,741.65,Pessoa Física,True,False,1989
75910738852,Eziquiel Xavier Jr.,Executivo Operações Investidor,Métricas,Supervisor,1862805897,09-01-1989,Velha Josimar de Nossa Senhora,DF,754.28,Pessoa Física,True,False,1989
49040724130,Sr. Christina Braga Jr.,Produtor Criativo Sênior,Resposta,Orquestrador,6440568941,23-03-1989,Vila Elma,PE,789.53,Pessoa Física,True,False,1989
63606381051324,Hilza Moraes,Assistente Segurança Corporativo,Usabilidade,Consultor,66134366443,04-07-1989,Estela do Norte,RJ,531.49,Pessoa Jurídica,True,False,1989
38272351803502,Dr. Zenilde Silva Jr.,Estrategista Otimização Diretor,Qualidade,Estrategista,64347162,08-06-1989,Nova Veber do Descoberto,ES,817.5,Pessoa Jurídica,True,False,1989
97678170505,Kiyoshi Filho,Engenheiro Interações Legado,Dados,Oficial,9048523726,16-12-1989,Pereira do Sul,GO,222.14,Pessoa Física,True,False,1989
45178371143,Ahmid Souza Filho Jr.,Analista Comunicações Nacional,,Estrategista,5867321002,01-30-1989,Vila Arnaldo,RO,652.45,Pessoa Física,True,True,1989
74745114104300,Erika Franco Jr.,Estrategista Interações Cliente,Mobilidade,Executivo,0187561868,01-08-1989,Grande Claudia do Norte,AP,749.19,Pessoa Jurídica,True,False,1989
24875231425469,Galo Nogueira Neto,Coordenador Garantia Investidor,Intranet,Orquestrador,7582756893,03-03-1989,Velha Alcir do Descoberto,MS,715.65,Pessoa Jurídica,True,False,1989
58435740161,Mario Moreira,Especialista Soluções Investidor,Interações,Designer,8345844467,06-01-1989,Renilda do Sul,AL,809.33,Pessoa Física,True,False,1989
39593843787,Suzana Santos,Diretor A infraestrutura Sênior,Soluções,Representante,2445450548,30-10-1989,Vila Iata,SE,641.67,Pessoa Física,True,False,1989
54427516696,Srta. Eber Moraes Jr.,Desenvolvedor Contas Cliente,Garantia,Associado,4788500753,29-06-1989,Evely do Norte,RR,600.78,Pessoa Física,True,False,1989
06755060267,Sr. Wedson Silva,Arquiteto Pesquisa Líder,Mobilidade,Oficial,6660862038,24-06-1989,Nova Zilda,MS,959.21,Pessoa Física,True,False,1989
44456276447302,Sra. Dijosilene Carvalho,Produtor Interações Global,Dados,Arquiteto,8699510545,01-08-1989,Município de Luciana do Descoberto,RS,949.31,Pessoa Jurídica,True,False,1989
52570662062040,Sirlécio Melo Neto,Consultor Aplicações Direto,,Planejador,2992240081,01-08-1989,Vila Izaurino do Descoberto,AC,469.28,Pessoa Jurídica,True,True,1989
88884309549,Arethusa Franco,Supervisor Criativo Nacional,Paradigma,Técnico,4715059881,28-01-1989,Vila Zilda,MA,281.48,Pessoa Física,True,False,1989
46266243407,Jurema Nogueira,Diretor Diretivas Investidor,Garantia,Assistente,44723503237,22-05-1989,Município de Aziz,GO,135.42,Pessoa Física,True,False,1989
14680420502,Roberto Carvalho,Coordenador Otimização Frente,Branding,Representante,5057366839,18-10-1989,Vila Aurelio,GO,9.07,Pessoa Física,True,False,1989
28386645776512,Dr. Tomás Batista Neto,Desenvolvedor Otimização Investidor,,Executivo,2807841818,05-06-1989,Município de Marinaldo,MT,187.34,Pessoa Jurídica,True,True,1989
15100381220190,Grécia Macedo,Analista Grupo Legado,Interações,Coordenador,7371492896,29-12-1989,Barros do Sul,SE,583.81,Pessoa Jurídica,True,False,1989
12125616326529,Gessé Moraes,Executivo Marca Corporativo,Garantia,Assistente,86656005438,19-06-1989,Município de Rosemary do Norte,PE,996.71,Pessoa Jurídica,True,False,1989
63962832980,Corina Martins Jr.,Assistente Branding Internacional,Criativo,Supervisor,57672941069,08-04-1989,Nova Wany do Descoberto,RS,940.63,Pessoa Física,True,False,1989
16236372799,Orleans Oliveira,Coordenador Otimização Nacional,Táticas,Diretor,2790959124,11-09-1989,Grande Zelia,CE,472.95,Pessoa Física,True,False,1989
30667646213,Srta. Isaura Braga Neto,Ligação Garantia Produtos,Táticas,Oficial,21904625661,09-24-1989,Moraes do Norte,SE,403.41,Pessoa Física,True,False,1989
93818772703,Dr. Americo Franco,Ligação Operações Regional,Diretivas,Analista,94527316226,10-13-1989,Andrea do Sul,MS,798.07,Pessoa Física,True,False,1989
64087112536535,Dr. Gaetan Xavier Neto,Consultor Configuração Frente,Criativo,Diretor,06891284924,04-16-1989,Nancy do Norte,AP,458.39,Pessoa Jurídica,True,False,1989
52326531515768,Srta. Allysson Nogueira,Ligação Contas Investidor,Intranet,Supervisor,028011586,08-08-1989,Nova Valmor,MT,344.15,Pessoa Jurídica,True,False,1989
65357126240555,Theodoro Nogueira,Desenvolvedor Divisão Global,Soluções,Administrador,1920567674,12-19-1989,Nogueira do Descoberto,AM,480.02,Pessoa Jurídica,True,False,1989
67919436613,Lourival,Administrador Programa Investidor,Identidade,Especialista,5071769363,05-06-1989,Altamiro de Nossa Senhora,DF,781.42,Pessoa Física,True,False,1989
78594032340,Srta. Kelin Filho,Administrador Diretivas Corporativo,Qualidade,Arquiteto,7527987768,28-08-1989,Velha Jardel,DF,673.09,Pessoa Física,True,False,1989
24234284998,Caio Batista,Agente Integração Regional,Prestaçãodecontas,Designer,5028241675,21-07-1989,Jodeir do Descoberto,RO,400.31,Pessoa Física,True,False,1989
81583612262,Vanduir Melo Jr.,Diretor Operações Corporativo,Implementação,Técnico,8398865107,07-17-1989,Vila Nadia,RS,369.58,Pessoa Física,True,False,1989
66274620796,Dilma Nogueira Filho,Gerente Contas Dinâmico,Pesquisa,Estrategista,5285697374,15-04-1989,Velha Edina,PE,299.83,Pessoa Física,True,False,1989
03226262133043,Sr. Cristiani Franco,Supervisor Mobilidade Sênior,Segurança,Associado,5980709307,01-03-1989,Marie do Descoberto,AL,374.95,Pessoa Jurídica,True,False,1989
15827708160,Mitsuru Xavier Filho,Desenvolvedor Garantia Diretor,Ainfraestrutura,Supervisor,30254999823,10-06-1989,Vila Berta,RO,619.63,Pessoa Física,True,False,1989
01971317438,Bassam Braga,Desenvolvedor Contas Legado,Métricas,Representante,3884265322,03-24-1989,Velha Cirene,PE,845.41,Pessoa Física,True,False,1989
40525156763,Rinaldo,Agente A infraestrutura Regional,Qualidade,Planejador,4473660687,28-05-1989,Macedo de Nossa Senhora,RO,779.36,Pessoa Física,True,False,1989
15115133814,Srta. Eziquiel Santos,Produtor Aplicações Dinâmico,Grupo,Gerente,3901269921,24-12-1989,Melo do Norte,SP,628.16,Pessoa Física,True,False,1989
80743251501730,Joelma Franco Filho,Estrategista Marca Legado,Branding,Analista,49460052264,24-10-1989,Elianay do Norte,AL,977.7,Pessoa Jurídica,True,False,1989
47342046329,Sr. Alicia Martins,Assistente Comunicações Legado,Branding,Analista,10971264175,24-04-1989,Clodoaldo do Descoberto,RJ,545.69,Pessoa Física,True,False,1989
33577641053,Dr. Ellen Pereira,Associado Funcionalidade Chefe,Soluções,Associado,3592741756,23-12-1989,Franco de Nossa Senhora,PI,752.97,Pessoa Física,True,False,1989
13562934505,Sra. Celso Moreira Jr.,Associado Identidade Chefe,Qualidade,Produtor,7687780572,01-12-1989,Moraes do Norte,BA,757.27,Pessoa Física,True,False,1989
75135360409,Sr. Neuza Xavier,Facilitador Pesquisa Produtos,,Engenheiro,80392917,02-25-1989,Município de Oziel do Sul,RN,917.99,Pessoa Física,True,True,1989
30748842530315,Zildine Saraiva Filho,Estrategista Implementação Interno,Qualidade,Engenheiro,1692490374,03-01-1989,Irenio do Norte,RO,618.45,Pessoa Jurídica,True,False,1989
55726362403,Sr. Josias Carvalho,Engenheiro Mobilidade Interno,Criativo,Especialista,30522602223,20-02-1989,Nova Agostinho do Norte,BA,160.53,Pessoa Física,True,False,1989
44375541911,Sra. Gianpaulo Carvalho Filho,Ligação Aplicações Central,Ainfraestrutura,Especialista,5412348712,12-03-1989,Genovez do Sul,SC,910.19,Pessoa Física,True,False,1989
30325634718531,Théo Oliveira,Designer Rede Frente,Branding,Administrador,4818274892,18-11-1989,Nova Otavio do Descoberto,RR,500.33,Pessoa Jurídica,True,False,1989
23625721310620,Srta. Sra. Rocio Barros,Executivo Grupo Interno,Contas,Associado,1935152148,09-18-1989,Grande Edison,ES,616.11,Pessoa Jurídica,True,False,1989
72757804618,Dernevaldo Franco,Técnico Mercados Direto,Soluções,Agente,64964382056,01-04-1989,Velha Jofre,RS,271.28,Pessoa Física,True,False,1989
57191654791,Leo Albuquerque,Arquiteto A infraestrutura Cliente,Paradigma,Arquiteto,8000600368,23-03-1989,Eleandro de Nossa Senhora,BA,594.8,Pessoa Física,True,False,1989
32103036654,Walker Melo,Orquestrador Criativo Cliente,Funcionalidade,Agente,75602143,07-15-1989,Nova Tereza do Norte,RR,941.25,Pessoa Física,True,False,1989
21773106752140,Boutros Moraes Neto,Ligação Rede Interno,Aplicações,Agente,82116360588,26-01-1989,Município de Saikinia do Sul,PB,301.01,Pessoa Jurídica,True,False,1989
11829179845,Sr. Cornelio Filho,Facilitador Prestação de contas Investidor,Interações,Coordenador,29907976140,04-07-1989,Melo de Nossa Senhora,SP,928.12,Pessoa Física,True,False,1989
85266752815,Ulisses Pereira,Ligação A infraestrutura Frente,Funcionalidade,Especialista,6970476541,28-09-1989,Município de Fatima,RR,358.07,Pessoa Física,True,False,1989
27512822618,Simone Albuquerque Jr.,Administrador Programa Legado,Branding,Arquiteto,7566460129,27-11-1989,Santos do Sul,GO,615.68,Pessoa Física,True,False,1989
14226334892,Cyrus Moreira,Representante Interações Chefe,Otimização,Assistente,1339716673,09-05-1989,Francimar de Nossa Senhora,AL,434.49,Pessoa Física,True,False,1989
08663826706088,Srta. Angela Nogueira,Executivo Dados Interno,Mobilidade,Administrador,02504345382,28-09-1989,Nova Wen do Norte,AL,897.6,Pessoa Jurídica,True,False,1989
60885284204096,Tetsu,Facilitador Táticas Distrito,Configuração,Analista,6836827385,23-05-1989,Vila Wellcleaf,PB,362.01,Pessoa Jurídica,True,False,1989
45512360231773,Srta. Tu Souza,Diretor Implementação Corporativo,Grupo,Representante,2090671913,03-11-1989,Ezequiel de Nossa Senhora,AP,309.95,Pessoa Jurídica,True,False,1989
17582577448292,Sra. Imad Pereira,Estrategista Otimização Investidor,Mobilidade,Executivo,1454370998,21-01-1989,Xavier do Norte,RJ,210.86,Pessoa Jurídica,True,False,1989
47613288640035,Srta. Berenice Silva Filho,Designer Contas Frente,Configuração,Gerente,37231089742,20-01-1989,Grande Joce do Sul,SP,698.21,Pessoa Jurídica,True,False,1989
66878350174,Emiraldo Saraiva,Produtor Branding Interno,Métricas,Diretor,8937071253,25-08-1989,Velha Walkiria,SC,321.86,Pessoa Física,True,False,1989
78922064188,Sr. Ira Carvalho Neto,Diretor Resposta Regional,Operações,Designer,90418428664,01-26-1989,Flávia do Sul,MS,975.99,Pessoa Física,True,False,1989
43231860617308,Léo Santos,Assistente Otimização Direto,Interações,Administrador,77363512034,09-05-1989,Carvalho do Sul,PR,856.83,Pessoa Jurídica,True,False,1989
43740835885,Hercilia Pereira,Assistente Táticas Legado,Comunicações,Analista,10135003319,17-07-1989,Vila Haruo,PA,51.32,Pessoa Física,True,False,1989
13510622200,Sra. Martinho Carvalho,Ligação Divisão Cliente,Intranet,Produtor,4932346257,26-09-1989,Carvalho do Sul,SC,105.67,Pessoa Física,True,False,1989
57022514151,Srta. Fabrício Carvalho,Arquiteto A infraestrutura Frente,Marca,Diretor,83372336601,25-06-1989,Martins do Descoberto,DF,398.35,Pessoa Física,True,False,1989
84553377117359,Plinio Melo,Facilitador Diretivas Direto,Divisão,Facilitador,08828594,17-04-1989,Nova Donisete do Norte,RJ,299.25,Pessoa Jurídica,True,False,1989
92788828365,Ira,Analista Marca Nacional,Métricas,Supervisor,61519264,22-08-1989,Jovelino de Nossa Senhora,PB,363.92,Pessoa Física,True,False,1989
24134706472383,Sra. Anailza,Oficial Programa Sênior,Configuração,Designer,9005802938,05-01-1989,Município de Etelino do Descoberto,PE,628.32,Pessoa Jurídica,True,False,1989
48022342955,Srta. Luciana Batista Jr.,Supervisor Táticas Líder,Programa,Oficial,3721204772,04-04-1989,Grande Adailson,GO,982.54,Pessoa Física,True,False,1989
54502921122,Massami Pereira,Agente A infraestrutura Global,Diretivas,Analista,7879502741,28-07-1989,Vila Pasquale do Sul,RR,501.81,Pessoa Física,True,False,1989
26380855700,Vitorino Barros Jr.,Engenheiro Rede Legado,Segurança,Supervisor,843162381,06-11-1989,Candida de Nossa Senhora,RO,599.68,Pessoa Física,True,False,1989
56338505781346,Daily Souza,Especialista Comunicações Central,Contas,Supervisor,3871213028,07-01-1989,Carvalho do Descoberto,AC,152.11,Pessoa Jurídica,True,False,1989
07720013328,Eliza Silva Jr. Neto,Analista Diretivas Sênior,Grupo,Orquestrador,56707219913,17-09-1989,Santos do Descoberto,RS,836.83,Pessoa Física,True,False,1989
22193252963,Romeu Barros,Orquestrador Usabilidade Regional,Métricas,Associado,3899102149,27-07-1989,Gabrielle do Sul,AL,548.57,Pessoa Física,True,False,1989
48742882273,Magali Moraes,Analista Garantia Legado,Segurança,Consultor,33067369086,27-10-1989,Vila Adriane,MT,88.22,Pessoa Física,True,False,1989
77455153277893,Ana Carvalho,Executivo Prestação de contas Global,Divisão,Coordenador,2031399565,30-09-1989,Pereira do Sul,CE,556.54,Pessoa Jurídica,True,False,1989
67272772140,Neiva,Orquestrador Interações Legado,Funcionalidade,Especialista,8110010649,12-19-1989,Yolimar do Descoberto,AC,890.94,Pessoa Física,True,False,1989
77822341820,Sr. Miriam Albuquerque,Agente Grupo Regional,Resposta,Agente,4339269120,22-06-1989,Albuquerque de Nossa Senhora,MS,853.29,Pessoa Física,True,False,1989
72184774316519,Vanderley Nogueira Neto,Estrategista Usabilidade Cliente,Fatores,Facilitador,90042702873,22-03-1989,Katias do Descoberto,MT,423.9,Pessoa Jurídica,True,False,1989
64871157385,Lusimeire Saraiva,Administrador Aplicações Corporativo,Funcionalidade,Ligação,699484549,26-07-1989,Oliveira do Norte,PE,581.12,Pessoa Física,True,False,1989
56921852539,Natanael Pereira,Agente Grupo Dinâmico,Diretivas,Oficial,0631071325,22-01-1989,Nova Nacitel,SP,710.81,Pessoa Física,True,False,1989
02155736110342,Alide Moreira Jr.,Ligação Funcionalidade Interno,Fatores,Consultor,3190461540,07-11-1989,Braga do Descoberto,SE,612.2,Pessoa Jurídica,True,False,1989
58487164633,Josenilde Pereira,Representante Usabilidade Chefe,Operações,Desenvolvedor,0917365262,05-25-1989,Grande Hosana do Norte,PE,536.23,Pessoa Física,True,False,1989
44110155282,Dr. Kouki Neto,Administrador Contas Legado,Operações,Analista,0651617009,07-02-1989,Aldemir do Norte,AC,431.97,Pessoa Física,True,False,1989
79605243784,Rocio Neto,Estrategista Garantia Nacional,Funcionalidade,Coordenador,3313469321,27-02-1989,Grande Walney,PB,811.6,Pessoa Física,True,False,1989
33012358824650,Arlindo Braga Filho,Representante Intranet Cliente,,Agente,87952649021,28-04-1989,Velha Vanderval,TO,930.0,Pessoa Jurídica,True,True,1989
26677778401,Jurivaldo Silva,Representante Rede Internacional,Contas,Agente,8846996167,11-06-1989,Nova Daniella de Nossa Senhora,AP,991.03,Pessoa Física,True,False,1989
26227326788383,Sr. Hermenegildo Souza,Diretor Aplicações Legado,Otimização,Coordenador,6273077971,09-18-1989,Odontino do Sul,CE,14.4,Pessoa Jurídica,True,False,1989
79933458710,Dr. Lara Franco Neto,Diretor Intranet Interno,Aplicações,Produtor,89591076,06-08-1989,Hipolito do Descoberto,SP,384.23,Pessoa Física,True,False,1989
25675102302,Rosimari,Consultor Intranet Produtos,Interações,Desenvolvedor,3613307365,17-02-1989,Grande Naval do Norte,PA,830.47,Pessoa Física,True,False,1989
82133700724621,Elisabeth Saraiva,Oficial Fatores Dinâmico,Criativo,Engenheiro,1474254139,23-12-1989,Gregorio do Sul,MA,251.57,Pessoa Jurídica,True,False,1989
11814438414790,Alevir Costa Jr.,Analista Prestação de contas Corporativo,Usabilidade,Engenheiro,36687097941,22-03-1989,Município de Soraya do Sul,RO,814.43,Pessoa Jurídica,True,False,1989
50247799327,Sr. Alexandre Oliveira Jr.,Arquiteto Comunicações Diretor,Interações,Ligação,73443491110,24-07-1989,Tomiko do Sul,RS,101.71,Pessoa Física,True,False,1989
71337769282,Dr. Dr. Celsi Barros,Orquestrador Marca Líder,Resposta,Oficial,03549593317,17-05-1989,Nova Pedro do Sul,AM,722.08,Pessoa Física,True,False,1989
17258203400,Dr. Odineide Carvalho Neto,Representante Mobilidade Produtos,Qualidade,Assistente,48080462226,29-11-1989,Oliveira do Norte,PB,412.95,Pessoa Física,True,False,1989
36685355555089,Rosemeire Xavier,Representante Resposta Diretor,Marca,Especialista,9328801630,26-06-1989,Nova Conceição,RJ,898.88,Pessoa Jurídica,True,False,1989
84486076869,Maureni Souza Filho,Executivo Fatores Dinâmico,Contas,Orquestrador,8826977982,01-12-1989,Nova Luo,MS,12.71,Pessoa Física,True,False,1989
56307397276,Arlete Franco,Especialista Táticas Distrito,Qualidade,Analista,94016656,06-10-1989,Franco de Nossa Senhora,PB,927.84,Pessoa Física,True,False,1989
53223758801,Erivaldo Moreira Filho,Oficial Soluções Frente,Mercados,Assistente,71605071403,08-11-1989,Jean de Nossa Senhora,BA,496.8,Pessoa Física,True,False,1989
15183595402,Srta. Tania Saraiva,Especialista Aplicações Central,Otimização,Ligação,13068983025,26-03-1989,Franco do Descoberto,RR,997.56,Pessoa Física,True,False,1989
